,Month,Kind of Business,Sales,Percent Change
6835,2009-08-01,All other home furnishings stores,1795.0,-0.02867965367965364
6836,2009-09-01,All other home furnishings stores,1730.0,-0.03621169916434541
6837,2009-10-01,All other home furnishings stores,1732.0,0.0011560693641619046
6838,2009-11-01,All other home furnishings stores,2222.0,0.2829099307159353
6839,2009-12-01,All other home furnishings stores,3156.0,0.4203420342034203
6840,2010-01-01,All other home furnishings stores,1563.0,-0.5047528517110267
6841,2010-02-01,All other home furnishings stores,1467.0,-0.06142034548944342
6842,2010-03-01,All other home furnishings stores,1812.0,0.2351738241308794
6843,2010-04-01,All other home furnishings stores,1715.0,-0.05353200883002207
6844,2010-05-01,All other home furnishings stores,1749.0,0.019825072886297423
6845,2010-06-01,All other home furnishings stores,1709.0,-0.022870211549456787
6846,2010-07-01,All other home furnishings stores,1867.0,0.09245172615564656
6847,2010-08-01,All other home furnishings stores,1861.0,-0.0032137118371718953
6848,2010-09-01,All other home furnishings stores,1780.0,-0.04352498656636217
6849,2010-10-01,All other home furnishings stores,1739.0,-0.023033707865168562
6850,2010-11-01,All other home furnishings stores,2362.0,0.3582518688901668
6851,2010-12-01,All other home furnishings stores,3244.0,0.37341236240474185
6852,2011-01-01,All other home furnishings stores,1629.0,-0.49784217016029597
6853,2011-02-01,All other home furnishings stores,1564.0,-0.039901780233271955
6854,2011-03-01,All other home furnishings stores,1907.0,0.21930946291560094
6855,2011-04-01,All other home furnishings stores,1783.0,-0.06502359727320395
6856,2011-05-01,All other home furnishings stores,1874.0,0.051037577117218236
6857,2011-06-01,All other home furnishings stores,1869.0,-0.0026680896478121774
6858,2011-07-01,All other home furnishings stores,1886.0,0.009095773140716856
6859,2011-08-01,All other home furnishings stores,1989.0,0.054612937433722086
6860,2011-09-01,All other home furnishings stores,1907.0,-0.041226747109100015
6861,2011-10-01,All other home furnishings stores,1828.0,-0.041426324069218645
6862,2011-11-01,All other home furnishings stores,2451.0,0.3408096280087527
6863,2011-12-01,All other home furnishings stores,3393.0,0.38433292533659724
6864,2012-01-01,All other home furnishings stores,1780.0,-0.4753905098732685
6865,2012-02-01,All other home furnishings stores,1664.0,-0.06516853932584266
6866,2012-03-01,All other home furnishings stores,1980.0,0.18990384615384626
6867,2012-04-01,All other home furnishings stores,1743.0,-0.11969696969696975
6868,2012-05-01,All other home furnishings stores,2000.0,0.1474469305794608
6869,2012-06-01,All other home furnishings stores,1901.0,-0.04949999999999999
6870,2012-07-01,All other home furnishings stores,2007.0,0.055760126249342346
6871,2012-08-01,All other home furnishings stores,2088.0,0.04035874439461873
6872,2012-09-01,All other home furnishings stores,1933.0,-0.0742337164750958
6873,2012-10-01,All other home furnishings stores,1993.0,0.03103983445421621
6874,2012-11-01,All other home furnishings stores,2589.0,0.29904666332162577
6875,2012-12-01,All other home furnishings stores,3517.0,0.3584395519505601
6876,2013-01-01,All other home furnishings stores,2015.0,-0.4270685243104919
6877,2013-02-01,All other home furnishings stores,1832.0,-0.09081885856079408
6878,2013-03-01,All other home furnishings stores,2004.0,0.09388646288209612
6879,2013-04-01,All other home furnishings stores,1938.0,-0.03293413173652693
6880,2013-05-01,All other home furnishings stores,2076.0,0.07120743034055721
6881,2013-06-01,All other home furnishings stores,1947.0,-0.06213872832369938
6882,2013-07-01,All other home furnishings stores,2114.0,0.08577298407806877
6883,2013-08-01,All other home furnishings stores,2194.0,0.03784295175023655
6884,2013-09-01,All other home furnishings stores,1990.0,-0.09298085688240654
6885,2013-10-01,All other home furnishings stores,2129.0,0.06984924623115574
6886,2013-11-01,All other home furnishings stores,2668.0,0.25317050258337237
6887,2013-12-01,All other home furnishings stores,3521.0,0.3197151424287856
6888,2014-01-01,All other home furnishings stores,1929.0,-0.452144277193979
6889,2014-02-01,All other home furnishings stores,1823.0,-0.054950751684810784
6890,2014-03-01,All other home furnishings stores,2006.0,0.1003839824465167
6891,2014-04-01,All other home furnishings stores,1996.0,-0.004985044865403743
6892,2014-05-01,All other home furnishings stores,2135.0,0.06963927855711427
6893,2014-06-01,All other home furnishings stores,2011.0,-0.05807962529274002
6894,2014-07-01,All other home furnishings stores,2265.0,0.12630532073595235
6895,2014-08-01,All other home furnishings stores,2277.0,0.005298013245033095
6896,2014-09-01,All other home furnishings stores,2106.0,-0.07509881422924902
6897,2014-10-01,All other home furnishings stores,2184.0,0.03703703703703698
6898,2014-11-01,All other home furnishings stores,2656.0,0.21611721611721602
6899,2014-12-01,All other home furnishings stores,3853.0,0.4506777108433735
6900,2015-01-01,All other home furnishings stores,2034.0,-0.472099662600571
6901,2015-02-01,All other home furnishings stores,1833.0,-0.09882005899705015
6902,2015-03-01,All other home furnishings stores,2181.0,0.18985270049099845
6903,2015-04-01,All other home furnishings stores,2112.0,-0.031636863823933936
6904,2015-05-01,All other home furnishings stores,2246.0,0.06344696969696972
6905,2015-06-01,All other home furnishings stores,2155.0,-0.040516473731077474
6906,2015-07-01,All other home furnishings stores,2401.0,0.11415313225057999
6907,2015-08-01,All other home furnishings stores,2341.0,-0.02498958767180337
6908,2015-09-01,All other home furnishings stores,2176.0,-0.07048269970098253
6909,2015-10-01,All other home furnishings stores,2321.0,0.06663602941176472
6910,2015-11-01,All other home furnishings stores,2843.0,0.22490305902628172
6911,2015-12-01,All other home furnishings stores,3964.0,0.39430179387970443
6912,2016-01-01,All other home furnishings stores,2130.0,-0.46266397578203833
6913,2016-02-01,All other home furnishings stores,2074.0,-0.026291079812206575
6914,2016-03-01,All other home furnishings stores,2284.0,0.1012536162005786
6915,2016-04-01,All other home furnishings stores,2141.0,-0.06260945709281962
6916,2016-05-01,All other home furnishings stores,2269.0,0.059785147127510596
6917,2016-06-01,All other home furnishings stores,2214.0,-0.024239753195240188
6918,2016-07-01,All other home furnishings stores,2349.0,0.060975609756097615
6919,2016-08-01,All other home furnishings stores,2514.0,0.07024265644955308
6920,2016-09-01,All other home furnishings stores,2366.0,-0.0588703261734288
6921,2016-10-01,All other home furnishings stores,2340.0,-0.01098901098901095
6922,2016-11-01,All other home furnishings stores,2947.0,0.25940170940170937
6923,2016-12-01,All other home furnishings stores,3885.0,0.31828978622327786
6924,2017-01-01,All other home furnishings stores,2184.0,-0.4378378378378378
6925,2017-02-01,All other home furnishings stores,1981.0,-0.09294871794871795
6926,2017-03-01,All other home furnishings stores,2319.0,0.17062089853609286
6927,2017-04-01,All other home furnishings stores,2119.0,-0.08624407072013796
6928,2017-05-01,All other home furnishings stores,2403.0,0.13402548371873535
6929,2017-06-01,All other home furnishings stores,2310.0,-0.038701622971285876
6930,2017-07-01,All other home furnishings stores,2319.0,0.003896103896103842
6931,2017-08-01,All other home furnishings stores,2563.0,0.10521776627856827
6932,2017-09-01,All other home furnishings stores,2300.0,-0.10261412407335158
6933,2017-10-01,All other home furnishings stores,2337.0,0.016086956521739193
6934,2017-11-01,All other home furnishings stores,3042.0,0.30166880616174585
6935,2017-12-01,All other home furnishings stores,3999.0,0.31459566074950684
6936,2018-01-01,All other home furnishings stores,2292.0,-0.42685671417854465
6937,2018-02-01,All other home furnishings stores,2049.0,-0.106020942408377
6938,2018-03-01,All other home furnishings stores,2341.0,0.14250854075158603
6939,2018-04-01,All other home furnishings stores,2174.0,-0.07133703545493375
6940,2018-05-01,All other home furnishings stores,2386.0,0.09751609935602579
6941,2018-06-01,All other home furnishings stores,2202.0,-0.07711651299245603
6942,2018-07-01,All other home furnishings stores,2349.0,0.06675749318801083
6943,2018-08-01,All other home furnishings stores,2529.0,0.07662835249042144
6944,2018-09-01,All other home furnishings stores,2264.0,-0.10478449980229343
6945,2018-10-01,All other home furnishings stores,2453.0,0.08348056537102466
6946,2018-11-01,All other home furnishings stores,3167.0,0.29107215654300855
6947,2018-12-01,All other home furnishings stores,3839.0,0.21218819071676664
6948,2019-01-01,All other home furnishings stores,2268.0,-0.40922115134149517
6949,2019-02-01,All other home furnishings stores,2111.0,-0.0692239858906526
6950,2019-03-01,All other home furnishings stores,2380.0,0.12742775935575557
6951,2019-04-01,All other home furnishings stores,2328.0,-0.021848739495798353
6952,2019-05-01,All other home furnishings stores,2510.0,0.07817869415807555
6953,2019-06-01,All other home furnishings stores,2224.0,-0.11394422310756969
6954,2019-07-01,All other home furnishings stores,2479.0,0.11465827338129486
6955,2019-08-01,All other home furnishings stores,2601.0,0.04921339249697465
6956,2019-09-01,All other home furnishings stores,2319.0,-0.10841983852364478
6957,2019-10-01,All other home furnishings stores,2516.0,0.08495040965933587
6958,2019-11-01,All other home furnishings stores,3097.0,0.23092209856915735
6959,2019-12-01,All other home furnishings stores,3764.0,0.21536971262512106
6960,2020-01-01,All other home furnishings stores,2395.0,-0.3637088204038257
6961,2020-02-01,All other home furnishings stores,2180.0,-0.08977035490605423
6962,2020-03-01,All other home furnishings stores,1488.0,-0.3174311926605504
6963,2020-04-01,All other home furnishings stores,356.0,-0.760752688172043
6964,2020-05-01,All other home furnishings stores,1184.0,2.3258426966292136
6965,2020-06-01,All other home furnishings stores,1984.0,0.6756756756756757
6966,2020-07-01,All other home furnishings stores,2305.0,0.16179435483870974
6967,2020-08-01,All other home furnishings stores,2505.0,0.08676789587852496
6968,2020-09-01,All other home furnishings stores,2364.0,-0.05628742514970064
6969,2020-10-01,All other home furnishings stores,0.0,-1.0
6970,2020-11-01,All other home furnishings stores,0.0,
6971,2020-12-01,All other home furnishings stores,0.0,
6972,2021-01-01,All other home furnishings stores,0.0,
6973,2021-02-01,All other home furnishings stores,0.0,
6974,2021-03-01,All other home furnishings stores,0.0,
6975,2021-04-01,All other home furnishings stores,0.0,
6976,2021-05-01,All other home furnishings stores,0.0,
6977,2021-06-01,All other home furnishings stores,0.0,
6978,2021-07-01,All other home furnishings stores,0.0,
6979,2021-08-01,All other home furnishings stores,0.0,
6980,2021-09-01,All other home furnishings stores,0.0,
6981,2021-10-01,All other home furnishings stores,0.0,
6982,2021-11-01,All other home furnishings stores,0.0,
6983,2021-12-01,All other home furnishings stores,0.0,
6984,2022-01-01,All other home furnishings stores,0.0,
6985,2022-02-01,All other home furnishings stores,0.0,
6986,2022-03-01,All other home furnishings stores,0.0,
6987,2022-04-01,All other home furnishings stores,0.0,
6988,2022-05-01,All other home furnishings stores,0.0,
6989,2022-06-01,All other home furnishings stores,0.0,
6990,2022-07-01,All other home furnishings stores,0.0,
6991,2022-08-01,All other home furnishings stores,0.0,
6992,1992-01-01,Electronics and appliance stores,3657.0,
6993,1992-02-01,Electronics and appliance stores,3490.0,-0.045665846322122006
6994,1992-03-01,Electronics and appliance stores,3669.0,0.051289398280802256
6995,1992-04-01,Electronics and appliance stores,3527.0,-0.03870264377214505
6996,1992-05-01,Electronics and appliance stores,3571.0,0.012475191380776796
6997,1992-06-01,Electronics and appliance stores,3788.0,0.06076729207504905
6998,1992-07-01,Electronics and appliance stores,3930.0,0.0374868004223865
6999,1992-08-01,Electronics and appliance stores,3817.0,-0.028753180661577615
7000,1992-09-01,Electronics and appliance stores,3795.0,-0.0057636887608069065
7001,1992-10-01,Electronics and appliance stores,4014.0,0.057707509881423036
7002,1992-11-01,Electronics and appliance stores,4419.0,0.10089686098654704
7003,1992-12-01,Electronics and appliance stores,7014.0,0.5872369314324508
7004,1993-01-01,Electronics and appliance stores,4105.0,-0.4147419446820645
7005,1993-02-01,Electronics and appliance stores,3735.0,-0.09013398294762487
7006,1993-03-01,Electronics and appliance stores,4159.0,0.11352074966532788
7007,1993-04-01,Electronics and appliance stores,3974.0,-0.044481846597739794
7008,1993-05-01,Electronics and appliance stores,4023.0,0.012330145948666438
7009,1993-06-01,Electronics and appliance stores,4334.0,0.07730549341287607
7010,1993-07-01,Electronics and appliance stores,4447.0,0.026072911859713832
7011,1993-08-01,Electronics and appliance stores,4406.0,-0.009219698673262888
7012,1993-09-01,Electronics and appliance stores,4393.0,-0.0029505220154335543
7013,1993-10-01,Electronics and appliance stores,4460.0,0.015251536535397126
7014,1993-11-01,Electronics and appliance stores,5153.0,0.15538116591928253
7015,1993-12-01,Electronics and appliance stores,7943.0,0.5414321754317872
7016,1994-01-01,Electronics and appliance stores,4508.0,-0.43245625078685634
7017,1994-02-01,Electronics and appliance stores,4251.0,-0.05700976042590944
7018,1994-03-01,Electronics and appliance stores,4804.0,0.130087038343919
7019,1994-04-01,Electronics and appliance stores,4520.0,-0.05911740216486261
7020,1994-05-01,Electronics and appliance stores,4656.0,0.030088495575221197
7021,1994-06-01,Electronics and appliance stores,5047.0,0.08397766323024047
7022,1994-07-01,Electronics and appliance stores,5000.0,-0.009312462849217384
7023,1994-08-01,Electronics and appliance stores,5205.0,0.040999999999999925
7024,1994-09-01,Electronics and appliance stores,5128.0,-0.014793467819404382
7025,1994-10-01,Electronics and appliance stores,5319.0,0.037246489859594334
7026,1994-11-01,Electronics and appliance stores,6271.0,0.17898101146832102
7027,1994-12-01,Electronics and appliance stores,9661.0,0.5405836389730505
7028,1995-01-01,Electronics and appliance stores,5480.0,-0.4327709346858504
7029,1995-02-01,Electronics and appliance stores,5005.0,-0.08667883211678828
7030,1995-03-01,Electronics and appliance stores,5574.0,0.11368631368631377
7031,1995-04-01,Electronics and appliance stores,5016.0,-0.10010764262648009
7032,1995-05-01,Electronics and appliance stores,5438.0,0.0841307814992025
7033,1995-06-01,Electronics and appliance stores,5688.0,0.04597278411180583
7034,1995-07-01,Electronics and appliance stores,5565.0,-0.021624472573839704
7035,1995-08-01,Electronics and appliance stores,5993.0,0.07690925426774475
7036,1995-09-01,Electronics and appliance stores,5742.0,-0.04188219589521103
7037,1995-10-01,Electronics and appliance stores,5833.0,0.0158481365377916
7038,1995-11-01,Electronics and appliance stores,6839.0,0.17246699811417798
7039,1995-12-01,Electronics and appliance stores,10206.0,0.49232343909928344
7040,1996-01-01,Electronics and appliance stores,5826.0,-0.42915931804820695
7041,1996-02-01,Electronics and appliance stores,5598.0,-0.03913491246138001
7042,1996-03-01,Electronics and appliance stores,6009.0,0.07341907824222926
7043,1996-04-01,Electronics and appliance stores,5615.0,-0.06556831419537357
7044,1996-05-01,Electronics and appliance stores,5914.0,0.05325022261798762
7045,1996-06-01,Electronics and appliance stores,5897.0,-0.002874535001690881
7046,1996-07-01,Electronics and appliance stores,5891.0,-0.0010174665083940715
7047,1996-08-01,Electronics and appliance stores,6258.0,0.06229842132065855
7048,1996-09-01,Electronics and appliance stores,5936.0,-0.05145413870246085
7049,1996-10-01,Electronics and appliance stores,6074.0,0.023247978436657712
7050,1996-11-01,Electronics and appliance stores,6928.0,0.140599275600922
7051,1996-12-01,Electronics and appliance stores,10114.0,0.45987297921478065
7052,1997-01-01,Electronics and appliance stores,5809.0,-0.42564761716432664
7053,1997-02-01,Electronics and appliance stores,5555.0,-0.04372525391633675
7054,1997-03-01,Electronics and appliance stores,6004.0,0.0808280828082808
7055,1997-04-01,Electronics and appliance stores,5681.0,-0.05379746835443033
7056,1997-05-01,Electronics and appliance stores,5894.0,0.03749339904946303
7057,1997-06-01,Electronics and appliance stores,5976.0,0.013912453342382003
7058,1997-07-01,Electronics and appliance stores,6218.0,0.04049531459170019
7059,1997-08-01,Electronics and appliance stores,6417.0,0.03200385976198139
7060,1997-09-01,Electronics and appliance stores,6106.0,-0.04846501480442578
7061,1997-10-01,Electronics and appliance stores,6171.0,0.010645266950540355
7062,1997-11-01,Electronics and appliance stores,7072.0,0.1460055096418733
7063,1997-12-01,Electronics and appliance stores,10754.0,0.5206447963800904
7064,1998-01-01,Electronics and appliance stores,6471.0,-0.39827041100985683
7065,1998-02-01,Electronics and appliance stores,6002.0,-0.07247720599598206
7066,1998-03-01,Electronics and appliance stores,6415.0,0.0688103965344884
7067,1998-04-01,Electronics and appliance stores,5947.0,-0.0729540140296181
7068,1998-05-01,Electronics and appliance stores,6214.0,0.0448965865142088
7069,1998-06-01,Electronics and appliance stores,6478.0,0.04248471194077896
7070,1998-07-01,Electronics and appliance stores,6661.0,0.028249459709786873
7071,1998-08-01,Electronics and appliance stores,6927.0,0.039933943852274334
7072,1998-09-01,Electronics and appliance stores,6460.0,-0.06741735238920166
7073,1998-10-01,Electronics and appliance stores,6468.0,0.0012383900928791824
7074,1998-11-01,Electronics and appliance stores,7427.0,0.14826839826839833
7075,1998-12-01,Electronics and appliance stores,11261.0,0.5162245859701091
7076,1999-01-01,Electronics and appliance stores,6636.0,-0.41070952846106035
7077,1999-02-01,Electronics and appliance stores,6265.0,-0.05590717299578063
7078,1999-03-01,Electronics and appliance stores,6824.0,0.08922585794094173
7079,1999-04-01,Electronics and appliance stores,6303.0,-0.07634818288393908
7080,1999-05-01,Electronics and appliance stores,6572.0,0.04267808979850862
7081,1999-06-01,Electronics and appliance stores,6805.0,0.03545343883140606
7082,1999-07-01,Electronics and appliance stores,7053.0,0.036443791329904496
7083,1999-08-01,Electronics and appliance stores,7135.0,0.011626258329788808
7084,1999-09-01,Electronics and appliance stores,6869.0,-0.03728100911002097
7085,1999-10-01,Electronics and appliance stores,6778.0,-0.013247925462221533
7086,1999-11-01,Electronics and appliance stores,7872.0,0.16140454411330785
7087,1999-12-01,Electronics and appliance stores,12251.0,0.5562754065040652
7088,2000-01-01,Electronics and appliance stores,7202.0,-0.4121296220716676
7089,2000-02-01,Electronics and appliance stores,7137.0,-0.009025270758122761
7090,2000-03-01,Electronics and appliance stores,7377.0,0.033627574611181155
7091,2000-04-01,Electronics and appliance stores,6711.0,-0.0902806018706791
7092,2000-05-01,Electronics and appliance stores,6979.0,0.039934436000595985
7093,2000-06-01,Electronics and appliance stores,6952.0,-0.003868749104456226
7094,2000-07-01,Electronics and appliance stores,6909.0,-0.006185270425776768
7095,2000-08-01,Electronics and appliance stores,7395.0,0.07034303082935311
7096,2000-09-01,Electronics and appliance stores,7011.0,-0.051926977687626774
7097,2000-10-01,Electronics and appliance stores,6763.0,-0.03537298530880051
7098,2000-11-01,Electronics and appliance stores,7998.0,0.18261126718911735
7099,2000-12-01,Electronics and appliance stores,11988.0,0.4988747186796698
7100,2001-01-01,Electronics and appliance stores,7022.0,-0.4142475809142476
7101,2001-02-01,Electronics and appliance stores,6579.0,-0.06308743947593276
7102,2001-03-01,Electronics and appliance stores,6984.0,0.061559507523939905
7103,2001-04-01,Electronics and appliance stores,6137.0,-0.12127720504009165
7104,2001-05-01,Electronics and appliance stores,6536.0,0.06501547987616108
7105,2001-06-01,Electronics and appliance stores,6782.0,0.037637698898408845
7106,2001-07-01,Electronics and appliance stores,6758.0,-0.0035387791212031505
7107,2001-08-01,Electronics and appliance stores,7276.0,0.07664989641905895
7108,2001-09-01,Electronics and appliance stores,6470.0,-0.11077515118196812
7109,2001-10-01,Electronics and appliance stores,6687.0,0.0335394126738795
7110,2001-11-01,Electronics and appliance stores,8390.0,0.2546732465978765
7111,2001-12-01,Electronics and appliance stores,12872.0,0.5342073897497019
7112,2002-01-01,Electronics and appliance stores,7193.0,-0.4411901802361715
7113,2002-02-01,Electronics and appliance stores,6825.0,-0.05116085082719313
7114,2002-03-01,Electronics and appliance stores,7252.0,0.06256410256410261
7115,2002-04-01,Electronics and appliance stores,6512.0,-0.10204081632653061
7116,2002-05-01,Electronics and appliance stores,7056.0,0.08353808353808345
7117,2002-06-01,Electronics and appliance stores,7089.0,0.0046768707482993666
7118,2002-07-01,Electronics and appliance stores,7045.0,-0.006206799266469165
7119,2002-08-01,Electronics and appliance stores,7550.0,0.07168204400283895
7120,2002-09-01,Electronics and appliance stores,6775.0,-0.10264900662251653
7121,2002-10-01,Electronics and appliance stores,6950.0,0.02583025830258312
7122,2002-11-01,Electronics and appliance stores,8352.0,0.20172661870503594
7123,2002-12-01,Electronics and appliance stores,12609.0,0.509698275862069
7124,2003-01-01,Electronics and appliance stores,7022.0,-0.44309620112617976
7125,2003-02-01,Electronics and appliance stores,6552.0,-0.06693249786385647
7126,2003-03-01,Electronics and appliance stores,6893.0,0.05204517704517708
7127,2003-04-01,Electronics and appliance stores,6354.0,-0.07819527056434061
7128,2003-05-01,Electronics and appliance stores,6958.0,0.0950582310355681
7129,2003-06-01,Electronics and appliance stores,7076.0,0.016958896234550158
7130,2003-07-01,Electronics and appliance stores,7221.0,0.020491803278688492
7131,2003-08-01,Electronics and appliance stores,7851.0,0.08724553385957634
7132,2003-09-01,Electronics and appliance stores,7213.0,-0.08126353330785885
7133,2003-10-01,Electronics and appliance stores,7377.0,0.022736725356994336
7134,2003-11-01,Electronics and appliance stores,8817.0,0.19520130134200886
7135,2003-12-01,Electronics and appliance stores,13516.0,0.5329477146421686
7136,2004-01-01,Electronics and appliance stores,7626.0,-0.4357798165137615
7137,2004-02-01,Electronics and appliance stores,7409.0,-0.028455284552845517
7138,2004-03-01,Electronics and appliance stores,7662.0,0.03414765825347543
7139,2004-04-01,Electronics and appliance stores,7059.0,-0.07870007830853565
7140,2004-05-01,Electronics and appliance stores,7483.0,0.06006516503754078
7141,2004-06-01,Electronics and appliance stores,7749.0,0.035547240411599734
7142,2004-07-01,Electronics and appliance stores,7828.0,0.010194863853400404
7143,2004-08-01,Electronics and appliance stores,8210.0,0.048799182422074594
7144,2004-09-01,Electronics and appliance stores,7723.0,-0.059317904993909876
7145,2004-10-01,Electronics and appliance stores,7713.0,-0.0012948336138806082
7146,2004-11-01,Electronics and appliance stores,9437.0,0.22351873460391536
7147,2004-12-01,Electronics and appliance stores,14114.0,0.4956024160220409
7148,2005-01-01,Electronics and appliance stores,7965.0,-0.43566671390109113
7149,2005-02-01,Electronics and appliance stores,7897.0,-0.008537350910232222
7150,2005-03-01,Electronics and appliance stores,8310.0,0.052298341142205995
7151,2005-04-01,Electronics and appliance stores,7576.0,-0.08832731648616121
7152,2005-05-01,Electronics and appliance stores,7950.0,0.04936642027455118
7153,2005-06-01,Electronics and appliance stores,8219.0,0.0338364779874214
7154,2005-07-01,Electronics and appliance stores,8211.0,-0.0009733544226792068
7155,2005-08-01,Electronics and appliance stores,8788.0,0.07027158689562785
7156,2005-09-01,Electronics and appliance stores,8212.0,-0.06554392353208927
7157,2005-10-01,Electronics and appliance stores,8215.0,0.00036531904529946146
7158,2005-11-01,Electronics and appliance stores,10005.0,0.2178940961655509
7159,2005-12-01,Electronics and appliance stores,14774.0,0.4766616691654173
7160,2006-01-01,Electronics and appliance stores,8775.0,-0.40605117097603893
7161,2006-02-01,Electronics and appliance stores,8236.0,-0.0614245014245014
7162,2006-03-01,Electronics and appliance stores,8680.0,0.053909664885867015
7163,2006-04-01,Electronics and appliance stores,7790.0,-0.10253456221198154
7164,2006-05-01,Electronics and appliance stores,8374.0,0.07496790757381255
7165,2006-06-01,Electronics and appliance stores,8509.0,0.016121327919751627
7166,2006-07-01,Electronics and appliance stores,8451.0,-0.006816312140086933
7167,2006-08-01,Electronics and appliance stores,9051.0,0.07099751508697194
7168,2006-09-01,Electronics and appliance stores,8370.0,-0.07524030493868084
7169,2006-10-01,Electronics and appliance stores,8058.0,-0.037275985663082434
7170,2006-11-01,Electronics and appliance stores,10339.0,0.28307272275999007
7171,2006-12-01,Electronics and appliance stores,15458.0,0.49511558177773485
7172,2007-01-01,Electronics and appliance stores,8712.0,-0.43640833225514297
7173,2007-02-01,Electronics and appliance stores,8293.0,-0.04809458218549123
7174,2007-03-01,Electronics and appliance stores,8521.0,0.02749306644157734
7175,2007-04-01,Electronics and appliance stores,7657.0,-0.1013965497007393
7176,2007-05-01,Electronics and appliance stores,8381.0,0.09455400287318794
7177,2007-06-01,Electronics and appliance stores,8400.0,0.0022670325736786623
7178,2007-07-01,Electronics and appliance stores,8443.0,0.00511904761904769
7179,2007-08-01,Electronics and appliance stores,9209.0,0.09072604524458128
7180,2007-09-01,Electronics and appliance stores,8275.0,-0.10142252144641117
7181,2007-10-01,Electronics and appliance stores,8345.0,0.008459214501510548
7182,2007-11-01,Electronics and appliance stores,10948.0,0.31192330736968255
7183,2007-12-01,Electronics and appliance stores,15157.0,0.384453781512605
7184,2008-01-01,Electronics and appliance stores,8680.0,-0.42732730751467973
7185,2008-02-01,Electronics and appliance stores,8709.0,0.003341013824884831
7186,2008-03-01,Electronics and appliance stores,8529.0,-0.02066827419910433
7187,2008-04-01,Electronics and appliance stores,7958.0,-0.06694805956149608
7188,2008-05-01,Electronics and appliance stores,8834.0,0.11007790902236736
7189,2008-06-01,Electronics and appliance stores,8635.0,-0.022526601765904486
7190,2008-07-01,Electronics and appliance stores,8807.0,0.019918934568616153
7191,2008-08-01,Electronics and appliance stores,9017.0,0.02384466901328497
7192,2008-09-01,Electronics and appliance stores,8047.0,-0.10757458134634579
7193,2008-10-01,Electronics and appliance stores,7789.0,-0.03206163787746985
7194,2008-11-01,Electronics and appliance stores,9934.0,0.2753883682115805
7195,2008-12-01,Electronics and appliance stores,13445.0,0.3534326555264746
7196,2009-01-01,Electronics and appliance stores,8404.0,-0.37493492004462625
7197,2009-02-01,Electronics and appliance stores,8128.0,-0.03284150404569253
7198,2009-03-01,Electronics and appliance stores,7597.0,-0.06532972440944884
7199,2009-04-01,Electronics and appliance stores,6930.0,-0.08779781492694483
7200,2009-05-01,Electronics and appliance stores,7320.0,0.05627705627705626
7201,2009-06-01,Electronics and appliance stores,7573.0,0.03456284153005473
7202,2009-07-01,Electronics and appliance stores,7543.0,-0.003961441964875245
7203,2009-08-01,Electronics and appliance stores,7832.0,0.03831366830173666
7204,2009-09-01,Electronics and appliance stores,7248.0,-0.07456588355464755
7205,2009-10-01,Electronics and appliance stores,7073.0,-0.024144591611479083
7206,2009-11-01,Electronics and appliance stores,9431.0,0.33338046090767715
7207,2009-12-01,Electronics and appliance stores,12820.0,0.3593468349061606
7208,2010-01-01,Electronics and appliance stores,7639.0,-0.4041341653666146
7209,2010-02-01,Electronics and appliance stores,7854.0,0.028145045162979443
7210,2010-03-01,Electronics and appliance stores,7773.0,-0.01031321619556913
7211,2010-04-01,Electronics and appliance stores,7162.0,-0.07860542904927315
7212,2010-05-01,Electronics and appliance stores,7613.0,0.06297123708461316
7213,2010-06-01,Electronics and appliance stores,7974.0,0.04741888874293965
7214,2010-07-01,Electronics and appliance stores,7960.0,-0.0017557060446451445
7215,2010-08-01,Electronics and appliance stores,8137.0,0.022236180904522618
7216,2010-09-01,Electronics and appliance stores,7654.0,-0.05935848592847481
7217,2010-10-01,Electronics and appliance stores,7323.0,-0.04324536190227335
7218,2010-11-01,Electronics and appliance stores,9485.0,0.29523419363648773
7219,2010-12-01,Electronics and appliance stores,13015.0,0.37216657880864523
7220,2011-01-01,Electronics and appliance stores,7585.0,-0.4172109104878986
7221,2011-02-01,Electronics and appliance stores,7788.0,0.026763348714568203
7222,2011-03-01,Electronics and appliance stores,8197.0,0.05251669234720091
7223,2011-04-01,Electronics and appliance stores,7335.0,-0.1051604245455654
7224,2011-05-01,Electronics and appliance stores,7625.0,0.03953646898432184
7225,2011-06-01,Electronics and appliance stores,7874.0,0.03265573770491814
7226,2011-07-01,Electronics and appliance stores,8035.0,0.02044704089408178
7227,2011-08-01,Electronics and appliance stores,8460.0,0.05289359054138143
7228,2011-09-01,Electronics and appliance stores,7771.0,-0.08144208037825063
7229,2011-10-01,Electronics and appliance stores,7898.0,0.01634281302277696
7230,2011-11-01,Electronics and appliance stores,10193.0,0.29057989364396053
7231,2011-12-01,Electronics and appliance stores,13217.0,0.2966741881683508
7232,2012-01-01,Electronics and appliance stores,7832.0,-0.40742982522508886
7233,2012-02-01,Electronics and appliance stores,8256.0,0.054136874361593534
7234,2012-03-01,Electronics and appliance stores,8507.0,0.030402131782945707
7235,2012-04-01,Electronics and appliance stores,7241.0,-0.14881861996003287
7236,2012-05-01,Electronics and appliance stores,7955.0,0.09860516503245398
7237,2012-06-01,Electronics and appliance stores,8009.0,0.0067881835323695405
7238,2012-07-01,Electronics and appliance stores,8190.0,0.02259957547758762
7239,2012-08-01,Electronics and appliance stores,8474.0,0.034676434676434775
